user_id,food,review,rating,count_search,count_order,side_dish,visit_time,day_of_week,price_range,food_category,is_recommended,loyalty_level,keyword,regarding_food,weather,group_size,location_type
229,Thịt Kho Tàu,2,2,9,4,N/A,Khuya,Thứ 4,Thấp,Món chính,0,VIP,mặn,Món này rất ngon,Nắng,Gia đình,Tại quán
229,Nem Rán,2,1.67,16,4,Rau Sống,Tối,Thứ 4,Thấp,Khai vị,1,VIP,ngọt,Trang trí đẹp,Nắng,Nhóm bạn,Mang về
229,Gỏi Gà Xé,4,3.8,19,14,N/A,Tối,Thứ 5,Cao,Món chính,1,Regular,giòn,Phục vụ nhanh,Lạnh,Một mình,Tại quán
229,Lẩu Nấm,2,1.73,29,8,Đậu Hũ,Tối,Thứ 3,Trung bình,Món chính,1,New,đặc sản,Phục vụ nhanh,Lạnh,Nhóm bạn,Giao tận nơi
229,Cơm Chiên Dương Châu,1,1.33,10,4,N/A,Chiều,Thứ 3,Trung bình,Món chính,1,New,sạch,Khá cay,Mát Mẻ,Gia đình,Mang về
229,Chè Thái,3,3.3,3,3,N/A,Khuya,Thứ 5,Thấp,Tráng miệng,0,Regular,lạ,Nguyên liệu tươi,Lạnh,Nhóm bạn,Mang về
230,Sinh Tố Bơ,3,3.66,13,13,N/A,Khuya,Thứ 4,Trung bình,Đồ uống,1,New,nhiều topping,Phục vụ nhanh,Mát Mẻ,Nhóm bạn,Giao tận nơi
230,Khoai Tây Lắc Phô Mai,5,3.63,18,6,N/A,Chiều,Thứ 2,Trung bình,Khai vị,0,Regular,nóng,Món này rất ngon,Nắng,Nhóm bạn,Tại quán
230,Gỏi Bò,1,0.95,22,4,N/A,Khuya,Thứ 6,Thấp,Món chính,0,New,thơm,Trang trí đẹp,Nắng,Gia đình,Tại quán
230,Lẩu Nấm,1,0.6,23,0,Đậu Hũ,Sáng,Thứ 7,Thấp,Món chính,0,New,mềm,Phục vụ nhanh,Mát Mẻ,Một mình,Giao tận nơi
230,Bánh Cuốn,5,4.78,8,8,Chả Quế,Tối,Thứ 5,Trung bình,Món chính,0,VIP,béo,Phục vụ nhanh,Nắng,Cặp đôi,Mang về
230,Lẩu Nấm,5,4.6,9,8,Đậu Hũ,Trưa,Thứ 4,Trung bình,Món chính,0,New,nhiều topping,Trang trí đẹp,Nắng,Gia đình,Mang về
230,Phở Bò,5,4.71,13,12,Quẩy,Sáng,Thứ 6,Thấp,Món chính,1,New,nóng,Phục vụ nhanh,Nắng,Một mình,Tại quán
230,Ramen Nhật,3,2.93,22,13,Trứng Lòng Đào,Khuya,Thứ 5,Cao,Món chính,0,New,ngon,Nước chấm đậm đà,Mát Mẻ,Nhóm bạn,Mang về
230,Soda Chanh,3,3.4,4,4,N/A,Sáng,Thứ 7,Trung bình,Đồ uống,1,VIP,nhanh,Giá cả hợp lý,Nắng,Cặp đôi,Giao tận nơi
230,Phở Bò,5,4.87,14,14,Quẩy,Khuya,Thứ 6,Cao,Món chính,1,VIP,nóng,Trang trí đẹp,Mát Mẻ,Nhóm bạn,Mang về
230,Chè Thái,5,4,1,1,N/A,Sáng,Thứ 6,Trung bình,Tráng miệng,0,VIP,thơm,Phục vụ nhanh,Nắng,Nhóm bạn,Tại quán
230,Gà Nướng Muối Ớt,5,3.48,20,5,N/A,Trưa,Thứ 5,Trung bình,Món chính,0,New,giòn,Sẽ quay lại,Mưa,Cặp đôi,Giao tận nơi
230,Gà Nướng Muối Ớt,5,4.33,23,16,N/A,Khuya,Thứ 6,Thấp,Món chính,0,VIP,đặc sản,Món này rất ngon,Lạnh,Một mình,Tại quán
230,Nước Chanh Dây,5,3.2,9,1,N/A,Sáng,Thứ 3,Thấp,Đồ uống,1,Regular,đặc sản,Món này rất ngon,Mưa,Gia đình,Giao tận nơi
230,Cơm Chiên Trứng,4,2.72,18,3,N/A,Sáng,Thứ 3,Cao,Món chính,1,Regular,mềm,Không hợp khẩu vị,Mát Mẻ,Gia đình,Tại quán
230,Phở Gà,4,2.57,23,2,Quẩy,Sáng,Thứ 6,Cao,Món chính,1,New,rẻ,Trang trí đẹp,Nắng,Cặp đôi,Tại quán
230,Lẩu Nấm,3,1.8,1,0,Đậu Hũ,Trưa,Thứ 2,Thấp,Món chính,0,VIP,giòn,Khẩu phần hơi ít,Mát Mẻ,Một mình,Tại quán
230,Cá Kho Tộ,5,4.5,7,6,N/A,Khuya,Thứ 5,Trung bình,Món chính,0,New,nóng,Phù hợp ăn tối,Nắng,Cặp đôi,Giao tận nơi
230,Sinh Tố Dâu,1,1.1,3,1,Rau Câu,Sáng,Thứ 3,Thấp,Đồ uống,1,VIP,thơm,Sẽ quay lại,Mát Mẻ,Cặp đôi,Giao tận nơi
230,Phở Gà,1,0.6,4,0,Trà Đá,Khuya,Thứ 6,Cao,Món chính,0,VIP,nhiều topping,Nguyên liệu tươi,Nắng,Một mình,Mang về
230,Lẩu Thái,5,3.42,18,4,Rau Muống,Trưa,Thứ 2,Trung bình,Món chính,0,New,ngon,Khẩu phần hơi ít,Mưa,Nhóm bạn,Tại quán
230,Tôm Rang Me,4,4.18,8,8,N/A,Tối,Thứ 2,Cao,Món chính,0,New,ngọt,Nước chấm đậm đà,Mát Mẻ,Gia đình,Tại quán
230,Pizza Hải Sản,1,0.76,24,2,Pepsi,Tối,Thứ 6,Thấp,Món chính,1,Regular,nóng,Phù hợp ăn tối,Mát Mẻ,Cặp đôi,Giao tận nơi
230,Bún Bò Huế,4,3.33,14,7,Rau Sống,Khuya,Chủ Nhật,Thấp,Món chính,0,VIP,đặc sản,Nước chấm đậm đà,Mát Mẻ,Gia đình,Giao tận nơi
230,Lẩu Nấm,5,4.08,23,13,Đậu Hũ,Trưa,Thứ 4,Thấp,Món chính,0,VIP,lạ,Sẽ quay lại,Lạnh,Cặp đôi,Giao tận nơi
230,Gà Nướng Muối Ớt,4,2.73,11,2,N/A,Chiều,Thứ 7,Cao,Món chính,0,VIP,đặc sản,Khá cay,Nắng,Cặp đôi,Giao tận nơi
230,Khoai Tây Lắc Phô Mai,5,3.31,12,2,N/A,Sáng,Thứ 7,Trung bình,Khai vị,0,New,đặc sản,Nước chấm đậm đà,Mát Mẻ,Một mình,Giao tận nơi
230,Gỏi Gà Xé,4,4.2,29,27,N/A,Sáng,Thứ 4,Trung bình,Món chính,1,VIP,thơm,Khá cay,Lạnh,Cặp đôi,Tại quán
230,Tôm Rang Me,5,4.58,18,15,N/A,Tối,Thứ 2,Cao,Món chính,0,New,mềm,Phù hợp ăn tối,Lạnh,Cặp đôi,Giao tận nơi
230,Gà Sốt Teriyaki,4,2.4,3,0,N/A,Chiều,Thứ 6,Trung bình,Món chính,1,New,đặc sản,Sẽ quay lại,Mát Mẻ,Nhóm bạn,Giao tận nơi
230,Bánh Canh Cua,4,3.11,13,5,N/A,Sáng,Thứ 6,Trung bình,Món chính,0,Regular,cay,Phục vụ nhanh,Lạnh,Nhóm bạn,Mang về
230,Phở Bò,4,2.6,9,1,Trà Đá,Tối,Chủ Nhật,Thấp,Món chính,0,VIP,ngọt,Phù hợp ăn tối,Lạnh,Một mình,Mang về
230,Cơm Chiên Hải Sản,3,2.8,1,1,Canh Rong Biển,Khuya,Thứ 2,Thấp,Món chính,0,VIP,mặn,Trang trí đẹp,Mưa,Cặp đôi,Giao tận nơi
231,Mì Xào Hải Sản,5,4.25,7,5,Tương Ớt,Trưa,Thứ 6,Trung bình,Món chính,1,VIP,giòn,Không hợp khẩu vị,Nắng,Nhóm bạn,Mang về
231,Nem Rán,2,1.7,3,1,Tương Ớt,Tối,Thứ 6,Trung bình,Khai vị,0,VIP,sạch,Nước chấm đậm đà,Lạnh,Nhóm bạn,Mang về
231,Lẩu Thái,4,3.54,6,4,Bún Tươi,Chiều,Chủ Nhật,Thấp,Món chính,0,VIP,đặc sản,Món này rất ngon,Lạnh,Một mình,Tại quán
231,Canh Chua Cá,2,1.2,29,0,N/A,Chiều,Thứ 5,Cao,Món chính,1,New,nhiều topping,Món này rất ngon,Nắng,Nhóm bạn,Tại quán
231,Cà Phê Sữa Đá,3,2.37,6,2,Bánh Mì,Chiều,Chủ Nhật,Trung bình,Đồ uống,1,New,giòn,Không hợp khẩu vị,Mát Mẻ,Gia đình,Mang về
231,Bánh Plan Trà Xanh,4,3.69,30,20,N/A,Khuya,Thứ 6,Thấp,Tráng miệng,1,Regular,nhiều topping,Phục vụ nhanh,Mưa,Một mình,Tại quán
231,Mì Xào Bò,3,2.53,10,4,N/A,Khuya,Thứ 3,Cao,Món chính,1,New,thơm,Nguyên liệu tươi,Mát Mẻ,Gia đình,Mang về
231,Thịt Kho Tàu,5,4.22,17,11,N/A,Sáng,Thứ 3,Thấp,Món chính,0,New,ngon,Khá cay,Mưa,Cặp đôi,Giao tận nơi
231,Cơm Chiên Hải Sản,3,3,14,9,Canh Rong Biển,Sáng,Chủ Nhật,Trung bình,Món chính,1,New,nhanh,Món này rất ngon,Mát Mẻ,Nhóm bạn,Tại quán
231,Khoai Tây Chiên,3,3.52,28,25,N/A,Sáng,Thứ 5,Thấp,Món chính,0,VIP,ngon,Khá cay,Mát Mẻ,Cặp đôi,Giao tận nơi
231,Lẩu Nấm,3,3.1,19,13,Đậu Hũ,Tối,Thứ 6,Cao,Món chính,1,VIP,nóng,Khá cay,Nắng,Nhóm bạn,Giao tận nơi
231,Khoai Tây Lắc Phô Mai,2,1.31,17,1,N/A,Chiều,Thứ 5,Thấp,Khai vị,1,New,nóng,Phù hợp ăn tối,Lạnh,Cặp đôi,Giao tận nơi
231,Lẩu Nấm,5,3.4,14,3,Đậu Hũ,Trưa,Thứ 6,Thấp,Món chính,0,Regular,đậm đà,Khá cay,Lạnh,Một mình,Mang về
231,Nem Rán,3,3.73,29,29,Rau Sống,Tối,Thứ 3,Cao,Khai vị,0,Regular,ngon,Nguyên liệu tươi,Lạnh,Một mình,Giao tận nơi
231,Gỏi Cuốn,2,1.2,18,0,Nước Mắm,Sáng,Thứ 6,Trung bình,Khai vị,1,Regular,đặc sản,Giá cả hợp lý,Mưa,Nhóm bạn,Tại quán
231,Lẩu Bò,2,1.53,17,3,Bánh Đa,Khuya,Thứ 2,Trung bình,Món chính,1,New,sạch,Phù hợp ăn tối,Mát Mẻ,Cặp đôi,Tại quán
231,Kem Dừa,2,1.37,22,2,N/A,Chiều,Thứ 3,Cao,Tráng miệng,0,VIP,nóng,Nước chấm đậm đà,Mát Mẻ,Một mình,Tại quán
231,Sinh Tố Dâu,3,3.5,19,17,Rau Câu,Khuya,Chủ Nhật,Cao,Đồ uống,0,VIP,mềm,Trang trí đẹp,Mưa,Gia đình,Giao tận nơi
231,Lẩu Thái,1,0.93,5,1,Rau Muống,Chiều,Thứ 2,Thấp,Món chính,1,Regular,ngon,Phục vụ nhanh,Lạnh,Nhóm bạn,Tại quán
231,Sushi Cá Hồi,4,2.47,29,1,Gừng,Trưa,Thứ 7,Cao,Món chính,0,New,giòn,Trang trí đẹp,Mát Mẻ,Cặp đôi,Tại quán
231,Cháo Gà,5,3.67,2,1,N/A,Tối,Thứ 3,Cao,Món chính,1,New,đặc sản,Khá cay,Lạnh,Cặp đôi,Tại quán
231,Chè Thái,3,2.47,8,3,N/A,Trưa,Thứ 5,Trung bình,Tráng miệng,1,New,nhiều topping,Khẩu phần hơi ít,Mát Mẻ,Nhóm bạn,Tại quán
231,Khoai Tây Chiên,3,1.8,10,0,N/A,Khuya,Thứ 5,Trung bình,Món chính,1,New,rẻ,Giá cả hợp lý,Lạnh,Nhóm bạn,Giao tận nơi
231,Pizza Phô Mai,4,2.4,13,0,N/A,Khuya,Thứ 6,Trung bình,Món chính,1,New,giòn,Phục vụ nhanh,Nắng,Nhóm bạn,Mang về
231,Tempura Tôm,2,1.9,19,7,Rau Củ,Khuya,Thứ 3,Trung bình,Món chính,0,New,rẻ,Khẩu phần hơi ít,Lạnh,Cặp đôi,Giao tận nơi
231,Cà Phê Sữa Đá,1,0.93,5,1,Bánh Mì,Khuya,Thứ 3,Trung bình,Đồ uống,0,VIP,nhiều topping,Món này rất ngon,Nắng,Một mình,Mang về
231,Hotdog Xúc Xích,4,3.54,13,8,Khoai Tây Chiên,Sáng,Thứ 2,Thấp,Món chính,1,New,đặc sản,Phục vụ nhanh,Lạnh,Nhóm bạn,Tại quán
231,Khoai Tây Lắc Phô Mai,4,3.9,15,12,N/A,Trưa,Thứ 7,Trung bình,Khai vị,1,VIP,béo,Khẩu phần hơi ít,Nắng,Nhóm bạn,Mang về
231,Gỏi Gà Xé,3,2.09,6,1,N/A,Tối,Thứ 2,Cao,Món chính,0,Regular,nóng,Phù hợp ăn tối,Mưa,Nhóm bạn,Mang về
231,Trà Sữa Trân Châu,4,3.49,10,6,Bánh Flan,Chiều,Chủ Nhật,Cao,Đồ uống,0,New,ngon,Không hợp khẩu vị,Lạnh,Nhóm bạn,Tại quán
231,Canh Chua Cá,5,4.6,19,16,N/A,Tối,Thứ 4,Trung bình,Món chính,1,VIP,giòn,Nước chấm đậm đà,Lạnh,Cặp đôi,Mang về
231,Mực Chiên Giòn,1,1.4,9,4,N/A,Trưa,Thứ 2,Thấp,Món chính,0,VIP,nhanh,Khẩu phần hơi ít,Mưa,Gia đình,Tại quán
231,Cơm Chiên Hải Sản,3,2.09,13,2,Canh Rong Biển,Sáng,Thứ 7,Cao,Món chính,1,VIP,mặn,Không hợp khẩu vị,Mưa,Gia đình,Giao tận nơi
231,Trà Sữa Trân Châu,3,2.23,13,3,Bánh Flan,Sáng,Chủ Nhật,Trung bình,Đồ uống,1,New,mặn,Phù hợp ăn tối,Nắng,Gia đình,Tại quán
231,Rau Câu Dừa,2,1.57,15,3,N/A,Trưa,Thứ 6,Trung bình,Tráng miệng,0,Regular,ngon,Sẽ quay lại,Lạnh,Cặp đôi,Tại quán
231,Udon Nhật,3,2.71,10,5,Trà Xanh,Khuya,Thứ 2,Trung bình,Món chính,1,Regular,ngọt,Phục vụ nhanh,Mát Mẻ,Cặp đôi,Mang về
231,Cơm Rang Kim Chi,3,1.97,23,2,N/A,Trưa,Thứ 7,Trung bình,Món chính,1,VIP,lạ,Nước chấm đậm đà,Nắng,Nhóm bạn,Tại quán
231,Phở Bò,3,2.63,11,5,Trà Đá,Sáng,Thứ 3,Cao,Món chính,1,Regular,lạ,Phù hợp ăn tối,Mưa,Một mình,Mang về
231,Bánh Xèo,4,3.4,5,3,Rau Sống,Chiều,Thứ 7,Trung bình,Món chính,1,Regular,rẻ,Phục vụ nhanh,Nắng,Cặp đôi,Giao tận nơi
231,Mì Ý Bò Bằm,4,4.18,17,16,Bánh Mì Bơ Tỏi,Trưa,Thứ 3,Trung bình,Món chính,0,New,cay,Nguyên liệu tươi,Nắng,Cặp đôi,Mang về
231,Cháo Gà,4,2.95,10,3,N/A,Chiều,Chủ Nhật,Thấp,Món chính,0,VIP,sạch,Phù hợp ăn tối,Lạnh,Cặp đôi,Tại quán
231,Gà Nướng Muối Ớt,4,3.73,14,10,N/A,Tối,Thứ 6,Thấp,Món chính,1,VIP,mềm,Không hợp khẩu vị,Mát Mẻ,Gia đình,Giao tận nơi
232,Gà Rán,3,2.8,5,3,Khoai Tây Chiên,Tối,Thứ 2,Thấp,Món chính,0,New,ngọt,Nước chấm đậm đà,Lạnh,Nhóm bạn,Giao tận nơi
232,Bánh Canh Cua,1,0.6,18,0,N/A,Chiều,Thứ 7,Trung bình,Món chính,1,Regular,nóng,Không hợp khẩu vị,Lạnh,Cặp đôi,Giao tận nơi
232,Phở Bò,5,4.33,2,2,Trà Đá,Trưa,Chủ Nhật,Thấp,Món chính,0,Regular,cay,Giá cả hợp lý,Lạnh,Một mình,Mang về
232,Cơm Chiên Hải Sản,2,1.87,2,1,Trà Đá,Tối,Thứ 2,Thấp,Món chính,0,Regular,ngọt,Nguyên liệu tươi,Mưa,Nhóm bạn,Giao tận nơi
232,Ramen Nhật,3,3.4,4,4,Trứng Lòng Đào,Khuya,Thứ 5,Cao,Món chính,1,Regular,đậm đà,Nguyên liệu tươi,Lạnh,Gia đình,Giao tận nơi
232,Bánh Flan,5,4.08,25,14,N/A,Tối,Thứ 6,Thấp,Tráng miệng,0,New,giòn,Giá cả hợp lý,Nắng,Gia đình,Mang về
232,Mực Chiên Giòn,3,3.22,23,17,N/A,Khuya,Thứ 6,Trung bình,Món chính,1,New,ngọt,Nguyên liệu tươi,Nắng,Cặp đôi,Mang về
232,Cơm Tấm,1,1.53,27,13,Canh Chua,Trưa,Chủ Nhật,Thấp,Món chính,0,VIP,nhanh,Trang trí đẹp,Lạnh,Cặp đôi,Tại quán
232,Lẩu Bò,4,3.4,5,3,Bánh Đa,Chiều,Thứ 7,Cao,Món chính,1,Regular,rẻ,Không hợp khẩu vị,Mưa,Nhóm bạn,Tại quán
232,Bánh Cuốn,3,3.4,4,4,Nước Mắm,Tối,Thứ 4,Cao,Món chính,0,VIP,đậm đà,Nước chấm đậm đà,Mưa,Một mình,Giao tận nơi
232,Mực Chiên Giòn,3,2.72,12,6,N/A,Sáng,Thứ 5,Cao,Món chính,1,VIP,nóng,Món này rất ngon,Mát Mẻ,Cặp đôi,Giao tận nơi
232,Sushi Thanh Cua,3,3.71,21,21,N/A,Khuya,Thứ 7,Thấp,Món chính,1,VIP,nóng,Khá cay,Lạnh,Nhóm bạn,Giao tận nơi
232,Steak Bò Mỹ,4,2.49,21,1,Rượu Vang,Trưa,Thứ 5,Cao,Món chính,1,New,rẻ,Trang trí đẹp,Mưa,Nhóm bạn,Mang về
232,Sushi Thanh Cua,3,3.13,26,18,N/A,Sáng,Thứ 6,Cao,Món chính,1,Regular,mềm,Sẽ quay lại,Lạnh,Nhóm bạn,Mang về
232,Cà Phê Sữa Đá,2,1.98,22,9,Bánh Ngọt,Sáng,Thứ 7,Trung bình,Đồ uống,0,New,đậm đà,Món này rất ngon,Mát Mẻ,Cặp đôi,Giao tận nơi
232,Spaghetti Carbonara,3,2.8,15,8,N/A,Trưa,Thứ 5,Cao,Món chính,1,Regular,đậm đà,Khẩu phần hơi ít,Mưa,Gia đình,Mang về
232,Gỏi Cuốn,3,3.3,11,9,Nước Mắm,Chiều,Thứ 5,Cao,Khai vị,1,VIP,sạch,Nước chấm đậm đà,Mát Mẻ,Gia đình,Mang về
232,Cơm Gà Hải Nam,4,3.23,11,5,Canh Rong Biển,Khuya,Thứ 2,Thấp,Món chính,0,Regular,nóng,Giá cả hợp lý,Mát Mẻ,Gia đình,Tại quán
232,Cà Phê Đen,1,0.6,2,0,N/A,Chiều,Thứ 4,Cao,Đồ uống,1,Regular,sạch,Phục vụ nhanh,Mưa,Một mình,Giao tận nơi
232,Bún Chả,3,3.51,20,18,Trà Chanh,Trưa,Thứ 4,Thấp,Món chính,1,VIP,cay,Nguyên liệu tươi,Nắng,Nhóm bạn,Tại quán
232,Cơm Tấm,3,3.45,16,14,Canh Chua,Trưa,Thứ 4,Cao,Món chính,1,New,thơm,Giá cả hợp lý,Mát Mẻ,Cặp đôi,Tại quán
232,Cháo Hải Sản,4,3.81,26,19,N/A,Sáng,Thứ 2,Cao,Món chính,1,VIP,thơm,Sẽ quay lại,Mưa,Gia đình,Mang về
232,Sườn Xào Chua Ngọt,5,3.83,23,10,N/A,Sáng,Thứ 2,Cao,Món chính,0,New,nhiều topping,Phù hợp ăn tối,Nắng,Một mình,Mang về
232,Tempura Tôm,5,4.85,12,12,Nước Chấm,Trưa,Thứ 7,Cao,Món chính,0,New,mặn,Phục vụ nhanh,Mát Mẻ,Cặp đôi,Tại quán
232,Bánh Flan,4,2.5,19,1,N/A,Chiều,Thứ 4,Cao,Tráng miệng,0,VIP,đặc sản,Sẽ quay lại,Mát Mẻ,Nhóm bạn,Mang về
232,Tempura Tôm,3,2.71,10,5,Nước Chấm,Chiều,Thứ 6,Thấp,Món chính,0,Regular,lạ,Khẩu phần hơi ít,Mưa,Cặp đôi,Giao tận nơi
232,Bún Bò Huế,2,1.2,10,0,Rau Sống,Chiều,Thứ 4,Trung bình,Món chính,1,New,nhiều topping,Không hợp khẩu vị,Mát Mẻ,Gia đình,Giao tận nơi
232,Tempura Tôm,3,3.17,15,11,Rau Củ,Sáng,Chủ Nhật,Cao,Món chính,1,Regular,mềm,Phù hợp ăn tối,Mưa,Cặp đôi,Mang về
232,Bánh Cuốn,1,0.93,5,1,Nước Mắm,Trưa,Chủ Nhật,Cao,Món chính,0,New,nóng,Khẩu phần hơi ít,Lạnh,Nhóm bạn,Giao tận nơi
232,Cà Phê Sữa Đá,3,2.54,18,7,Bánh Mì,Sáng,Thứ 5,Trung bình,Đồ uống,0,VIP,nhiều topping,Khá cay,Mưa,Gia đình,Giao tận nơi
232,Cơm Rang Kim Chi,1,1.05,21,5,N/A,Chiều,Thứ 3,Cao,Món chính,1,Regular,ngon,Món này rất ngon,Lạnh,Nhóm bạn,Giao tận nơi
232,Sườn Nướng Mật Ong,5,3.87,29,13,N/A,Chiều,Thứ 2,Thấp,Món chính,0,New,béo,Phục vụ nhanh,Mát Mẻ,Cặp đôi,Mang về
232,Sushi Cá Hồi,2,2.07,22,10,Wasabi,Trưa,Thứ 5,Thấp,Món chính,0,New,đặc sản,Món này rất ngon,Lạnh,Cặp đôi,Tại quán
232,Sushi Thanh Cua,4,3.24,30,13,N/A,Khuya,Thứ 4,Trung bình,Món chính,0,VIP,nhanh,Khá cay,Mưa,Gia đình,Tại quán
232,Khoai Tây Lắc Phô Mai,3,3.38,23,19,N/A,Sáng,Thứ 6,Cao,Khai vị,0,New,đậm đà,Phục vụ nhanh,Nắng,Một mình,Tại quán
232,Trà Xanh Macchiato,2,1.2,4,0,N/A,Trưa,Thứ 3,Thấp,Đồ uống,1,New,nhanh,Sẽ quay lại,Mưa,Một mình,Mang về
232,Hotdog Xúc Xích,4,3.26,20,9,Pepsi,Tối,Thứ 4,Cao,Món chính,1,VIP,giòn,Khẩu phần hơi ít,Mát Mẻ,Một mình,Giao tận nơi
233,Bánh Xèo,5,4.83,22,21,Nước Mắm,Trưa,Thứ 4,Trung bình,Món chính,1,Regular,nhiều topping,Khá cay,Nắng,Nhóm bạn,Tại quán
233,Cơm Chiên Dương Châu,2,1.2,15,0,N/A,Trưa,Thứ 7,Thấp,Món chính,0,VIP,nhanh,Nguyên liệu tươi,Mát Mẻ,Nhóm bạn,Giao tận nơi
233,Ramen Nhật,5,4.78,8,8,Kimchi,Sáng,Thứ 6,Thấp,Món chính,0,New,ngon,Sẽ quay lại,Mát Mẻ,Cặp đôi,Mang về
233,Trà Sữa Trân Châu,5,4,1,1,Pudding,Trưa,Thứ 3,Thấp,Đồ uống,1,New,nóng,Khá cay,Nắng,Gia đình,Mang về
233,Cơm Rang Kim Chi,5,3.75,15,6,N/A,Tối,Thứ 6,Thấp,Món chính,0,New,ngon,Phục vụ nhanh,Lạnh,Nhóm bạn,Mang về
233,Sinh Tố Bơ,4,2.93,18,5,N/A,Sáng,Thứ 3,Cao,Đồ uống,0,VIP,lạ,Giá cả hợp lý,Mưa,Nhóm bạn,Giao tận nơi
233,Cháo Hải Sản,4,2.4,2,0,N/A,Tối,Chủ Nhật,Trung bình,Món chính,1,New,nóng,Nước chấm đậm đà,Lạnh,Gia đình,Mang về
233,Sinh Tố Dâu,2,1.95,23,9,Rau Câu,Sáng,Thứ 7,Thấp,Đồ uống,1,New,giòn,Khá cay,Lạnh,Gia đình,Mang về
233,Bánh Plan Trà Xanh,3,1.8,1,0,N/A,Trưa,Thứ 2,Thấp,Tráng miệng,1,Regular,rẻ,Khẩu phần hơi ít,Lạnh,Gia đình,Mang về
233,Spaghetti Carbonara,5,4.04,26,14,N/A,Chiều,Thứ 4,Trung bình,Món chính,0,VIP,đậm đà,Nước chấm đậm đà,Nắng,Cặp đôi,Tại quán
233,Lẩu Thái,3,3,9,6,Rau Muống,Khuya,Chủ Nhật,Cao,Món chính,0,New,rẻ,Trang trí đẹp,Lạnh,Gia đình,Giao tận nơi
233,Trà Xanh Macchiato,3,3.4,4,4,N/A,Tối,Thứ 3,Thấp,Đồ uống,1,Regular,nóng,Nguyên liệu tươi,Mát Mẻ,Gia đình,Giao tận nơi
233,Hamburger Bò,2,1.2,2,0,Khoai Tây Chiên,Chiều,Thứ 5,Trung bình,Món chính,1,Regular,nhanh,Nguyên liệu tươi,Lạnh,Một mình,Giao tận nơi
233,Trà Xanh Macchiato,5,4.09,10,6,N/A,Sáng,Chủ Nhật,Thấp,Đồ uống,1,VIP,ngon,Giá cả hợp lý,Mưa,Nhóm bạn,Tại quán
233,Sườn Nướng Mật Ong,3,3.19,22,16,N/A,Tối,Thứ 5,Thấp,Món chính,0,New,sạch,Khá cay,Nắng,Gia đình,Tại quán
233,Salad Caesar,3,3.37,27,22,Soup Ngô,Khuya,Thứ 7,Trung bình,Khai vị,1,VIP,nóng,Không hợp khẩu vị,Nắng,Cặp đôi,Mang về
233,Cháo Hải Sản,3,3.67,29,28,N/A,Trưa,Thứ 7,Trung bình,Món chính,1,VIP,ngọt,Món này rất ngon,Lạnh,Một mình,Tại quán
233,Gà Nướng Mật Ong,4,3.4,1,1,N/A,Chiều,Thứ 5,Thấp,Món chính,1,Regular,rẻ,Món này rất ngon,Mát Mẻ,Gia đình,Mang về
233,Canh Chua Cá,4,2.8,4,1,N/A,Trưa,Thứ 4,Trung bình,Món chính,1,New,béo,Nước chấm đậm đà,Lạnh,Một mình,Tại quán
233,Trà Xanh Macchiato,3,3.32,24,19,N/A,Sáng,Thứ 6,Trung bình,Đồ uống,1,Regular,rẻ,Phục vụ nhanh,Nắng,Cặp đôi,Giao tận nơi
233,Kem Dừa,1,1.1,3,1,N/A,Sáng,Thứ 6,Cao,Tráng miệng,0,VIP,nhanh,Khẩu phần hơi ít,Mưa,Gia đình,Tại quán
233,Tempura Tôm,4,3.69,27,18,Rau Củ,Tối,Thứ 6,Thấp,Món chính,1,New,mặn,Nước chấm đậm đà,Mát Mẻ,Gia đình,Mang về
233,Bún Bò Huế,5,3.63,18,6,Rau Sống,Tối,Thứ 6,Cao,Món chính,1,VIP,nóng,Sẽ quay lại,Nắng,Gia đình,Giao tận nơi
233,Cá Kho Tộ,4,3.84,17,13,N/A,Khuya,Thứ 6,Trung bình,Món chính,1,New,đặc sản,Khẩu phần hơi ít,Mát Mẻ,Nhóm bạn,Giao tận nơi
233,Thịt Kho Tàu,3,3.53,14,13,N/A,Khuya,Thứ 2,Trung bình,Món chính,0,New,mặn,Khá cay,Mát Mẻ,Cặp đôi,Tại quán
233,Bánh Cuốn,4,3.16,20,8,Nước Mắm,Sáng,Thứ 3,Trung bình,Món chính,1,VIP,mặn,Không hợp khẩu vị,Lạnh,Cặp đôi,Giao tận nơi
233,Cháo Hải Sản,5,4.12,15,9,N/A,Khuya,Thứ 3,Thấp,Món chính,0,VIP,cay,Nguyên liệu tươi,Nắng,Nhóm bạn,Giao tận nơi
233,Thịt Ba Chỉ Nướng,3,3.74,30,30,N/A,Trưa,Thứ 3,Trung bình,Món chính,1,VIP,thơm,Sẽ quay lại,Mưa,Nhóm bạn,Giao tận nơi
233,Udon Nhật,1,0.6,1,0,Trà Xanh,Sáng,Chủ Nhật,Cao,Món chính,1,VIP,mềm,Khẩu phần hơi ít,Lạnh,Gia đình,Giao tận nơi
233,Cà Phê Đen,5,3.58,23,7,N/A,Trưa,Thứ 7,Trung bình,Đồ uống,1,Regular,nhanh,Giá cả hợp lý,Mát Mẻ,Một mình,Tại quán
233,Bún Chả,5,4.58,18,15,Nem Rán,Trưa,Thứ 4,Cao,Món chính,0,Regular,đậm đà,Phục vụ nhanh,Lạnh,Nhóm bạn,Mang về
233,Gỏi Cuốn,3,3.6,19,18,Nước Mắm,Sáng,Thứ 6,Trung bình,Khai vị,0,New,mặn,Không hợp khẩu vị,Lạnh,Nhóm bạn,Mang về
